sentence,hate,category
আল্লাহ তুমি এইরকম ছেলে আর কারো ঘরে দিও না এত খারাপ লাগতেছে চোখের পানি ধরে রাখতে পারতেছি নাআল্লাহ তুমি ওকে এত শাস্তি দিও যাতে দুনিয়ার মানুষ দেখতে পারে তুমি ওকে তিলে তিলে মারবা,0,"Meme, TikTok and others"
অাপনে খোতাই তাখোন,0,"Meme, TikTok and others"
শাকিব অপু কে এক সাথে ছবিতে দেখতে চাই,0,"Meme, TikTok and others"
আমাদের দেশ টার বিতরে কি সুরু হয়ে গেলো জানিনা সামনে আরো কি হয়ে,0,"Meme, TikTok and others"
আল্লা তুমি সিফাত উল্লাহ কে হেদায়াত দান করুন সবাই বলুন আমিন,0,"Meme, TikTok and others"
সটিক বলেছেন পপি,0,"Meme, TikTok and others"
ভারতীয় প্রশাসনের উপর শ্রদ্ধা জানাচ্ছি ব্যবস্থা নেয়ায়,0,"Meme, TikTok and others"
আমরা কাশ্মীর দের পক্ষে পাকিস্তান নারে তাকবীর আল্লাহু আকবার,0,"Meme, TikTok and others"
ইনি হল একজন ইসলাম বিরুদী মোদ খোর পাগল,0,"Meme, TikTok and others"
মুল কথা হলো ঈশ্বর প্রদত্ব যেটা আছে সেটাই ভালোযেমন আছেন তেমনি ভালো এর বাহিরে কোনটাই ভালো না,0,"Meme, TikTok and others"
তৎকালীন বাংলা চলচিত্রের সবচেয়ে ভদ্র শভ্য পর্দাশীল নায়িকা,0,"Meme, TikTok and others"
নায়কা শাহানাজ কোথায় আছে,0,"Meme, TikTok and others"
ভারতে হামলা করার মত শক্তি আমেরিকার ও নেই ফালতু খবর,0,"Meme, TikTok and others"
আমি সৌদি থেকে বলছি ও নাকে আইনের শাস্তি দেওয়া হক,0,"Meme, TikTok and others"
আল্লাহ তুমি রক্ষাকরো,0,"Meme, TikTok and others"
মুদির ফাসি চাই,0,"Meme, TikTok and others"
নামাজনিয়ে বকছকেনরে,0,"Meme, TikTok and others"
সভাব ঠিকতো সব ঠিক,0,"Meme, TikTok and others"
দেখতে ঘিন্না,0,"Meme, TikTok and others"
সাকিব খান ভাইয়া সাথে একমত আর তাকে বাংলাদেশ থেকে ভেরকরে দেওয়া উচিত একটা মেনামের কলংকো,0,"Meme, TikTok and others"
জানোয়ার থেকে ও অধম,0,"Meme, TikTok and others"
জাহান্নম তার কপালে,0,"Meme, TikTok and others"
তুমি কি জানো আমি ওকে বললাম চল টিভি দেখতে দেখতে সে কথা আমি আশিক,0,"Meme, TikTok and others"
রানু মন্ডলকে কেউ কি ঘ্রিনা করেন লাইক দিয়ে যান,0,"Meme, TikTok and others"
আমার চোখ দিয়ে পানি পড়ছে,0,"Meme, TikTok and others"
আমার ইমো নাম্বার,0,"Meme, TikTok and others"
আপনার এখন সময় আছে ঠিক হয়ে যান,0,"Meme, TikTok and others"
আরব দুনিয়ার মেয় দের কাছে এরা চুল ও নয় তার সুনদরি পতিযোগিতাই যা ই না বলে তাই,0,"Meme, TikTok and others"
সানাই ফেইল করবে এর সামনে,0,"Meme, TikTok and others"
জাকির নায়েক সবচাইতে ভালো মানুষ,0,"Meme, TikTok and others"
দুধ মাঙ্গগে খির দেঙ্গে কাশমির মাঙ্গগে চির দেঙ্গগেজয় মোদি জয় ভারতপাকিস্তান মুরদা বাত বাংলাদেশ সরকার ভারতের পিছনে আছে হা হা হা,0,"Meme, TikTok and others"
বলার মতো কোন ভাষা ফেলাম না,0,"Meme, TikTok and others"
অল্প পানির মাছ বেশি পানিতে গেলে ছপর ছপর করে,0,"Meme, TikTok and others"
সাকিব এইটাটিকনা,0,"Meme, TikTok and others"
গাধা কখনো ঘোরা হয় না আর রানুদি যতই মুম্বইয়ে যাক কেন তার কথা কখনো পাল্টাবে না,0,"Meme, TikTok and others"
